gene_name,baseMean,log2FoldChange,lfcSE,padj,n_cells_trt,n_cells_ctrl,drug,concentration,Cell_Name_Vevo,plate
PSMB8,37.56237030029297,-0.5659300684928894,0.2900599539279938,0.2191135287284851,1733,3208,Hexylresorcinol,5.0,MIA PaCa-2,6
PSMB10,44.519012451171875,0.2503959834575653,0.27602583169937134,0.6543165445327759,1733,3208,Hexylresorcinol,5.0,MIA PaCa-2,6
PSMB7,54.327117919921875,-0.43884414434432983,0.2962333858013153,0.25687482953071594,118,3208,Homoharringtonine,5.0,MIA PaCa-2,6
PSMB9,11.279467582702637,-2.3533036708831787,1.029147744178772,0.06899452209472656,118,3208,Homoharringtonine,5.0,MIA PaCa-2,6
PSMB5,58.771976470947266,0.1626407951116562,0.2229175716638565,0.5548952221870422,580,3208,Idarubicin (hydrochloride),5.0,MIA PaCa-2,6
PSMB6,25.35692024230957,-1.3193985223770142,0.3645173907279968,0.0011242554755881429,580,3208,Idarubicin (hydrochloride),5.0,MIA PaCa-2,6
PSMB10,18.208003997802734,-1.0081064701080322,0.3991858959197998,0.02735222317278385,580,3208,Idarubicin (hydrochloride),5.0,MIA PaCa-2,6
PSMB7,204.95382690429688,-0.2107682079076767,0.10986077040433884,0.24082297086715698,910,3208,Isocorydine,5.0,MIA PaCa-2,6
PSMB6,57.92473220825195,0.018868280574679375,0.19817055761814117,0.9732303023338318,910,3208,Isocorydine,5.0,MIA PaCa-2,6
PSMB8,39.02603530883789,0.4670400321483612,0.26541587710380554,0.2927434742450714,910,3208,Isocorydine,5.0,MIA PaCa-2,6
PSMB10,38.62430953979492,0.18703961372375488,0.22528836131095886,0.6888558268547058,910,3208,Isocorydine,5.0,MIA PaCa-2,6
PSMB9,61.33843994140625,-0.11827041953802109,0.2121034562587738,0.8042371273040771,910,3208,Isocorydine,5.0,MIA PaCa-2,6
PSMB7,226.39907836914062,-0.23443475365638733,0.11450536549091339,0.19502727687358856,1416,3208,L-Thyroxine (sodium salt pentahydrate),5.0,MIA PaCa-2,6
PSMB9,72.20416259765625,0.11541961878538132,0.23855231702327728,0.8356587886810303,1416,3208,L-Thyroxine (sodium salt pentahydrate),5.0,MIA PaCa-2,6
PSMB5,53.72138214111328,0.1649661362171173,0.21387019753456116,0.6957773566246033,316,3208,Larotrectinib,5.0,MIA PaCa-2,6
PSMB6,31.888334274291992,0.5751878023147583,0.31048309803009033,0.2608512043952942,316,3208,Larotrectinib,5.0,MIA PaCa-2,6
PSMB8,16.47129249572754,-0.4427625238895416,0.4467858374118805,0.5980737805366516,316,3208,Larotrectinib,5.0,MIA PaCa-2,6
PSMB9,35.45281219482422,-0.08140823245048523,0.2835255563259125,0.9037936329841614,316,3208,Larotrectinib,5.0,MIA PaCa-2,6
PSMB5,65.42459869384766,-0.2825438678264618,0.19712166488170624,0.39669474959373474,1082,3208,Lenalidomide (hemihydrate),5.0,MIA PaCa-2,6
PSMB6,42.31146240234375,0.16752131283283234,0.2203066498041153,0.6987217664718628,1082,3208,Lenalidomide (hemihydrate),5.0,MIA PaCa-2,6
PSMB5,65.82847595214844,0.5310043096542358,0.19842064380645752,0.051900289952754974,597,3208,Lidocaine (hydrochloride),5.0,MIA PaCa-2,6
PSMB6,35.894920349121094,0.5121447443962097,0.2614419162273407,0.19093993306159973,597,3208,Lidocaine (hydrochloride),5.0,MIA PaCa-2,6
PSMB8,24.292675018310547,0.573321521282196,0.3721702992916107,0.32623928785324097,597,3208,Lidocaine (hydrochloride),5.0,MIA PaCa-2,6
PSMB10,24.63697624206543,0.4114461839199066,0.31620728969573975,0.41599366068840027,597,3208,Lidocaine (hydrochloride),5.0,MIA PaCa-2,6
PSMB9,35.301979064941406,-0.20364758372306824,0.27641189098358154,0.6782392859458923,597,3208,Lidocaine (hydrochloride),5.0,MIA PaCa-2,6
PSMB5,93.06353759765625,0.1286218911409378,0.2104731798171997,0.8187870383262634,1252,3208,Lipoic acid,5.0,MIA PaCa-2,6
PSMB6,55.016963958740234,-0.23159949481487274,0.20080417394638062,0.596886157989502,1252,3208,Lipoic acid,5.0,MIA PaCa-2,6
PSMB8,33.52457046508789,-0.2552645206451416,0.28906893730163574,0.7136064767837524,1252,3208,Lipoic acid,5.0,MIA PaCa-2,6
PSMB10,36.800819396972656,0.17921239137649536,0.2611270248889923,0.7909729480743408,1252,3208,Lipoic acid,5.0,MIA PaCa-2,6
PSMB7,232.91029357910156,-0.1722237765789032,0.1034424901008606,0.3447183072566986,1371,3208,Lumateperone (tosylate),5.0,MIA PaCa-2,6
PSMB8,35.06026077270508,-0.6127427220344543,0.388082355260849,0.3799618184566498,1371,3208,Lumateperone (tosylate),5.0,MIA PaCa-2,6
PSMB7,202.27545166015625,0.22398699820041656,0.13419732451438904,0.3048604726791382,1279,3208,Medroxyprogesterone acetate,5.0,MIA PaCa-2,6
PSMB6,42.39984893798828,-0.21979005634784698,0.23248407244682312,0.6228612661361694,1279,3208,Medroxyprogesterone acetate,5.0,MIA PaCa-2,6
PSMB8,29.751720428466797,-0.03568310663104057,0.2866169512271881,0.9593859314918518,1279,3208,Medroxyprogesterone acetate,5.0,MIA PaCa-2,6
PSMB10,28.273744583129883,-0.7123725414276123,0.36678943037986755,0.21139833331108093,1279,3208,Medroxyprogesterone acetate,5.0,MIA PaCa-2,6
PSMB9,56.624629974365234,-0.20285534858703613,0.20746640861034393,0.6077975630760193,1279,3208,Medroxyprogesterone acetate,5.0,MIA PaCa-2,6
PSMB5,64.47417449951172,-0.431059330701828,0.22387169301509857,0.2648082673549652,806,3208,Megestrol,5.0,MIA PaCa-2,6
PSMB6,42.718685150146484,-0.5695582032203674,0.27414238452911377,0.21704770624637604,806,3208,Megestrol,5.0,MIA PaCa-2,6
PSMB8,19.126222610473633,-1.5667489767074585,0.4129636585712433,0.005316588096320629,806,3208,Megestrol,5.0,MIA PaCa-2,6
PSMB10,28.929664611816406,-0.23822017014026642,0.269118994474411,0.6818274259567261,806,3208,Megestrol,5.0,MIA PaCa-2,6
PSMB5,60.14974594116211,0.7800474762916565,0.20842628180980682,0.0011618854478001595,365,3208,Mitoxantrone (dihydrochloride),5.0,MIA PaCa-2,6
PSMB6,26.448936462402344,-0.12109652161598206,0.3197300136089325,0.7959704399108887,365,3208,Mitoxantrone (dihydrochloride),5.0,MIA PaCa-2,6
PSMB10,19.615713119506836,-0.30642014741897583,0.39130979776382446,0.565600574016571,365,3208,Mitoxantrone (dihydrochloride),5.0,MIA PaCa-2,6
PSMB9,30.783885955810547,-0.23719051480293274,0.30119290947914124,0.5631630420684814,365,3208,Mitoxantrone (dihydrochloride),5.0,MIA PaCa-2,6
PSMB5,97.53187561035156,-0.5411586165428162,0.15400491654872894,0.00410487363114953,1739,3208,Neratinib (maleate),5.0,MIA PaCa-2,6
PSMB6,60.597023010253906,-0.6037752032279968,0.27884623408317566,0.11342699080705643,1739,3208,Neratinib (maleate),5.0,MIA PaCa-2,6
PSMB9,67.38443756103516,-0.869548499584198,0.21759983897209167,0.000819734763354063,1739,3208,Neratinib (maleate),5.0,MIA PaCa-2,6
PSMB7,160.89584350585938,0.04938085377216339,0.12762996554374695,0.8575657606124878,872,3208,Norepinephrine (hydrochloride),5.0,MIA PaCa-2,6
PSMB9,46.67698669433594,-0.2029450386762619,0.223845973610878,0.6238347887992859,872,3208,Norepinephrine (hydrochloride),5.0,MIA PaCa-2,6
PSMB5,69.16744995117188,-0.47500234842300415,0.22500821948051453,0.15986594557762146,867,3208,Olanzapine,5.0,MIA PaCa-2,6
PSMB6,45.17104721069336,0.11895563453435898,0.23119060695171356,0.8105208277702332,867,3208,Olanzapine,5.0,MIA PaCa-2,6
PSMB8,33.79976272583008,-0.05413017049431801,0.28961285948753357,0.9392571449279785,867,3208,Olanzapine,5.0,MIA PaCa-2,6
PSMB10,34.1588020324707,-0.0841774195432663,0.26243075728416443,0.8868672251701355,867,3208,Olanzapine,5.0,MIA PaCa-2,6
PSMB7,167.74392700195312,0.053855568170547485,0.11788696050643921,0.8330445885658264,868,3208,Palmatine (chloride),5.0,MIA PaCa-2,6
PSMB8,24.62220573425293,-0.5359070301055908,0.34059616923332214,0.329853892326355,868,3208,Palmatine (chloride),5.0,MIA PaCa-2,6
PSMB9,43.16671371459961,-0.47083792090415955,0.24204298853874207,0.20168840885162354,868,3208,Palmatine (chloride),5.0,MIA PaCa-2,6
PSMB5,92.3893051147461,-0.2528023421764374,0.18602217733860016,0.4128236174583435,1081,3208,Pasireotide (acetate),5.0,MIA PaCa-2,6
PSMB9,69.95655059814453,-0.15608862042427063,0.1785341054201126,0.6359497308731079,1081,3208,Pasireotide (acetate),5.0,MIA PaCa-2,6
PSMB5,134.13916015625,0.2958647310733795,0.13608163595199585,0.1449935883283615,1978,3208,Pentagastrin,5.0,MIA PaCa-2,6
PSMB6,80.88668060302734,-0.15572479367256165,0.2676118314266205,0.7848944067955017,1978,3208,Pentagastrin,5.0,MIA PaCa-2,6
PSMB8,44.2510986328125,-0.6377128958702087,0.260924756526947,0.09086649119853973,1978,3208,Pentagastrin,5.0,MIA PaCa-2,6
PSMB10,56.175376892089844,-0.4889909029006958,0.2187589704990387,0.13123819231987,1978,3208,Pentagastrin,5.0,MIA PaCa-2,6
PSMB7,156.4871063232422,0.1032671108841896,0.16955846548080444,0.7550275921821594,689,3208,Pentamidine (isethionate),5.0,MIA PaCa-2,6
PSMB8,21.5899658203125,-0.767398476600647,0.35700511932373047,0.15237633883953094,689,3208,Pentamidine (isethionate),5.0,MIA PaCa-2,6
PSMB9,41.66264343261719,-0.3580867052078247,0.24539925158023834,0.3730713427066803,689,3208,Pentamidine (isethionate),5.0,MIA PaCa-2,6
PSMB7,272.3126220703125,-0.04339996352791786,0.10043296217918396,0.8642612099647522,1418,3208,Pyridoxine (hydrochloride),5.0,MIA PaCa-2,6
PSMB8,39.39567947387695,-0.018035752698779106,0.2687666118144989,0.9796436429023743,1418,3208,Pyridoxine (hydrochloride),5.0,MIA PaCa-2,6
PSMB10,47.40729904174805,0.14917472004890442,0.28933244943618774,0.8306323885917664,1418,3208,Pyridoxine (hydrochloride),5.0,MIA PaCa-2,6
PSMB7,152.98304748535156,0.065058633685112,0.12510256469249725,0.8042158484458923,588,3208,Pyridoxine,5.0,MIA PaCa-2,6
PSMB9,38.33315658569336,-0.8623622059822083,0.2748226225376129,0.022980228066444397,588,3208,Pyridoxine,5.0,MIA PaCa-2,6
PSMB6,45.93679428100586,-0.27323782444000244,0.23224718868732452,0.52166348695755,1054,3208,Quinestrol,5.0,MIA PaCa-2,6
PSMB10,25.991390228271484,-0.8124418258666992,0.32773926854133606,0.0970347672700882,1054,3208,Quinestrol,5.0,MIA PaCa-2,6
PSMB7,142.16506958007812,-0.5615702867507935,0.13468287885189056,0.0008580864523537457,879,3208,Radotinib,5.0,MIA PaCa-2,6
PSMB8,32.03116989135742,0.4876454174518585,0.2978401184082031,0.31558144092559814,879,3208,Radotinib,5.0,MIA PaCa-2,6
PSMB9,47.247215270996094,-0.11231030523777008,0.22062848508358002,0.8145560622215271,879,3208,Radotinib,5.0,MIA PaCa-2,6
PSMB6,83.56442260742188,-0.06814432144165039,0.19643044471740723,0.8786479234695435,2027,3208,Raltitrexed,5.0,MIA PaCa-2,6
PSMB8,51.589576721191406,0.07032289355993271,0.22868730127811432,0.8947265148162842,2027,3208,Raltitrexed,5.0,MIA PaCa-2,6
PSMB10,63.74495315551758,0.11756812781095505,0.20157496631145477,0.7744433879852295,2027,3208,Raltitrexed,5.0,MIA PaCa-2,6
PSMB7,201.12010192871094,-0.1172204539179802,0.10953596234321594,0.49480628967285156,1145,3208,Rapamycin,5.0,MIA PaCa-2,6
PSMB9,46.461856842041016,-1.1343133449554443,0.2453335076570511,6.606520764762536e-05,1145,3208,Rapamycin,5.0,MIA PaCa-2,6
PSMB5,111.67594146728516,-0.24846333265304565,0.14326956868171692,0.3161371052265167,1764,3208,Relugolix,5.0,MIA PaCa-2,6
PSMB6,63.933570861816406,-0.3714219033718109,0.20658928155899048,0.2927330732345581,1764,3208,Relugolix,5.0,MIA PaCa-2,6
PSMB10,40.30773162841797,-0.6867862343788147,0.3403778672218323,0.22256924211978912,1764,3208,Relugolix,5.0,MIA PaCa-2,6
PSMB8,30.001155853271484,-1.0465691089630127,0.3053705096244812,0.0075339204631745815,1749,3208,Resveratrol,5.0,MIA PaCa-2,6
PSMB10,34.157875061035156,-0.7532329559326172,0.3008013963699341,0.07451889663934708,1749,3208,Resveratrol,5.0,MIA PaCa-2,6
PSMB9,56.90177917480469,-0.6119269132614136,0.19620828330516815,0.017813948914408684,1749,3208,Resveratrol,5.0,MIA PaCa-2,6
PSMB5,86.80242919921875,-0.2811259627342224,0.209833562374115,0.4459041655063629,1244,3208,Retinoic acid,5.0,MIA PaCa-2,6
PSMB6,57.904415130615234,0.1565229594707489,0.31852757930755615,0.8276510834693909,1244,3208,Retinoic acid,5.0,MIA PaCa-2,6
PSMB8,38.724037170410156,-0.16244757175445557,0.3915206789970398,0.8589248657226562,1244,3208,Retinoic acid,5.0,MIA PaCa-2,6
PSMB10,40.49196243286133,-0.11054354161024094,0.24300968647003174,0.8415787220001221,1244,3208,Retinoic acid,5.0,MIA PaCa-2,6
PSMB7,229.52064514160156,-0.10105550289154053,0.10789503157138824,0.5868954658508301,1387,3208,Riluzole hydrochloride,5.0,MIA PaCa-2,6
PSMB8,36.49038314819336,0.09730128198862076,0.2757887840270996,0.866300106048584,1387,3208,Riluzole hydrochloride,5.0,MIA PaCa-2,6
PSMB9,71.46675109863281,-0.17183135449886322,0.1975640505552292,0.617466926574707,1387,3208,Riluzole hydrochloride,5.0,MIA PaCa-2,6
PSMB5,78.7848892211914,0.02290714532136917,0.2190423309803009,0.9708854556083679,991,3208,Rimonabant,5.0,MIA PaCa-2,6
PSMB6,56.40455627441406,-0.24973952770233154,0.21796005964279175,0.5602762699127197,991,3208,Rimonabant,5.0,MIA PaCa-2,6
PSMB5,64.51188659667969,-0.04614274576306343,0.18842172622680664,0.9088995456695557,918,3208,Ritonavir,5.0,MIA PaCa-2,6
PSMB6,43.07774353027344,0.29231351613998413,0.23158308863639832,0.45647045969963074,918,3208,Ritonavir,5.0,MIA PaCa-2,6
PSMB8,22.013458251953125,-0.5983863472938538,0.3945184350013733,0.3481532037258148,918,3208,Ritonavir,5.0,MIA PaCa-2,6
PSMB10,23.09958267211914,-0.3349798917770386,0.31934550404548645,0.5516789555549622,918,3208,Ritonavir,5.0,MIA PaCa-2,6
PSMB9,43.220848083496094,-0.1577751338481903,0.24722430109977722,0.7440608143806458,918,3208,Ritonavir,5.0,MIA PaCa-2,6
PSMB5,90.6141357421875,0.3768063485622406,0.2223428338766098,0.278611958026886,1120,3208,Ropivacaine (hydrochloride monohydrate),5.0,MIA PaCa-2,6
PSMB6,51.5583610534668,0.29806286096572876,0.21513286232948303,0.4022933542728424,1120,3208,Ropivacaine (hydrochloride monohydrate),5.0,MIA PaCa-2,6
PSMB8,39.011016845703125,0.5761621594429016,0.2781177759170532,0.16362279653549194,1120,3208,Ropivacaine (hydrochloride monohydrate),5.0,MIA PaCa-2,6
PSMB10,31.172115325927734,-0.11529495567083359,0.34407681226730347,0.8718447089195251,1120,3208,Ropivacaine (hydrochloride monohydrate),5.0,MIA PaCa-2,6
PSMB7,168.0290985107422,-0.1437535136938095,0.11717091500759125,0.4423445463180542,895,3208,S-Adenosyl-L-methionine (disulfate tosylate),5.0,MIA PaCa-2,6
PSMB8,21.935453414916992,-0.9577981233596802,0.34279268980026245,0.03699391335248947,895,3208,S-Adenosyl-L-methionine (disulfate tosylate),5.0,MIA PaCa-2,6
PSMB9,51.202754974365234,-0.26042771339416504,0.22990937530994415,0.48425278067588806,895,3208,S-Adenosyl-L-methionine (disulfate tosylate),5.0,MIA PaCa-2,6
PSMB5,48.62702560424805,0.004163180943578482,0.2369697242975235,0.995457112789154,340,3208,Salicylic acid,5.0,MIA PaCa-2,6
PSMB5,69.29393005371094,0.6321806907653809,0.1825854629278183,0.007803905289620161,601,3208,Saquinavir,5.0,MIA PaCa-2,6
PSMB6,39.82832336425781,0.4337156414985657,0.24501515924930573,0.2525264620780945,601,3208,Saquinavir,5.0,MIA PaCa-2,6
PSMB9,40.05835723876953,0.01624758169054985,0.27960702776908875,0.9783573150634766,601,3208,Saquinavir,5.0,MIA PaCa-2,6
PSMB5,94.09477233886719,-0.13835734128952026,0.1663229912519455,0.6085452437400818,1326,3208,Selinexor ,5.0,MIA PaCa-2,6
PSMB6,52.24388885498047,-0.3189637064933777,0.2275906652212143,0.33553117513656616,1326,3208,Selinexor ,5.0,MIA PaCa-2,6
PSMB10,33.11084747314453,-1.3779900074005127,0.2939271926879883,4.1392064304091036e-05,1326,3208,Selinexor ,5.0,MIA PaCa-2,6
PSMB9,43.02179718017578,-1.9270994663238525,0.2853807210922241,5.326238339264933e-10,1326,3208,Selinexor ,5.0,MIA PaCa-2,6
PSMB5,78.6579360961914,-0.01802058517932892,0.17209209501743317,0.9729472994804382,1049,3208,Sinomenine,5.0,MIA PaCa-2,6
PSMB6,44.510047912597656,-0.2628189027309418,0.22973546385765076,0.5703889727592468,1049,3208,Sinomenine,5.0,MIA PaCa-2,6
PSMB5,59.28462600708008,-0.4521488845348358,0.19897668063640594,0.11055680364370346,738,3208,Sodium Salicylate,5.0,MIA PaCa-2,6
PSMB6,32.4769287109375,-0.4511294662952423,0.27235671877861023,0.2829824388027191,738,3208,Sodium Salicylate,5.0,MIA PaCa-2,6
PSMB8,19.38962745666504,-0.9823398590087891,0.36626556515693665,0.05157984048128128,738,3208,Sodium Salicylate,5.0,MIA PaCa-2,6
PSMB10,25.20490074157715,-0.8694304823875427,0.3265942633152008,0.053733665496110916,738,3208,Sodium Salicylate,5.0,MIA PaCa-2,6
PSMB5,74.86502075195312,-0.16644179821014404,0.19839908182621002,0.6572622656822205,1195,3208,Sulfisoxazole,5.0,MIA PaCa-2,6
PSMB6,46.61456298828125,0.04974696785211563,0.23166370391845703,0.9255075454711914,1195,3208,Sulfisoxazole,5.0,MIA PaCa-2,6
PSMB8,23.393630981445312,-0.6117158532142639,0.3197099566459656,0.20960946381092072,1195,3208,Sulfisoxazole,5.0,MIA PaCa-2,6
PSMB10,27.679794311523438,-0.5403727293014526,0.2913737893104553,0.2278377264738083,1195,3208,Sulfisoxazole,5.0,MIA PaCa-2,6
PSMB9,51.234779357910156,-0.7176996469497681,0.21867169439792633,0.012733428739011288,1195,3208,Sulfisoxazole,5.0,MIA PaCa-2,6
PSMB7,145.72079467773438,-0.20661699771881104,0.14874482154846191,0.36976882815361023,863,3208,Temsirolimus,5.0,MIA PaCa-2,6
PSMB8,16.356096267700195,-1.4233473539352417,0.43544524908065796,0.00996397528797388,863,3208,Temsirolimus,5.0,MIA PaCa-2,6
PSMB9,42.787532806396484,-0.6378383636474609,0.2983519434928894,0.12826396524906158,863,3208,Temsirolimus,5.0,MIA PaCa-2,6
PSMB6,38.20334243774414,-0.1698392927646637,0.24565039575099945,0.7352938652038574,751,3208,Bimatoprost,5.0,MIA PaCa-2,6
PSMB8,20.88484764099121,-0.2663089334964752,0.3919534385204315,0.7412294745445251,751,3208,Bimatoprost,5.0,MIA PaCa-2,6
PSMB9,42.12392807006836,-0.47118258476257324,0.2592400014400482,0.2599305510520935,751,3208,Bimatoprost,5.0,MIA PaCa-2,6
PSMB5,78.66386413574219,0.06592447310686111,0.1976245492696762,0.8841981887817383,967,3208,Busulfan,5.0,MIA PaCa-2,6
PSMB9,60.114288330078125,0.16204197704792023,0.21410904824733734,0.7063520550727844,967,3208,Busulfan,5.0,MIA PaCa-2,6
PSMB7,96.52357482910156,0.03040328249335289,0.1836315393447876,0.9415836334228516,271,3208,Cepharanthine,5.0,MIA PaCa-2,6
PSMB5,86.23109436035156,-0.0875815823674202,0.18091490864753723,0.7897518277168274,1209,3208,Chlorhexidine (diacetate),5.0,MIA PaCa-2,6
PSMB6,53.42708206176758,-0.23795916140079498,0.21174734830856323,0.47288939356803894,1209,3208,Chlorhexidine (diacetate),5.0,MIA PaCa-2,6
PSMB10,42.87446975708008,0.10177244991064072,0.21898770332336426,0.798814594745636,1209,3208,Chlorhexidine (diacetate),5.0,MIA PaCa-2,6
PSMB7,144.1893310546875,0.0040964167565107346,0.15515261888504028,0.9903118014335632,812,3208,Ciclopirox,5.0,MIA PaCa-2,6
PSMB8,19.83051872253418,-0.4306238293647766,0.34941795468330383,0.45972612500190735,812,3208,Ciclopirox,5.0,MIA PaCa-2,6
PSMB10,26.00704574584961,-0.1589919775724411,0.3204573690891266,0.8037477135658264,812,3208,Ciclopirox,5.0,MIA PaCa-2,6
PSMB9,36.00330352783203,-0.7472189664840698,0.30816754698753357,0.09268543124198914,812,3208,Ciclopirox,5.0,MIA PaCa-2,6
PSMB5,132.2064208984375,-0.18655358254909515,0.2527177631855011,0.6908033490180969,2198,3208,Clonidine (hydrochloride),5.0,MIA PaCa-2,6
PSMB6,73.2840805053711,-0.811778724193573,0.19454945623874664,0.0005735527956858277,2198,3208,Clonidine (hydrochloride),5.0,MIA PaCa-2,6
PSMB8,47.666748046875,-0.7065348625183105,0.343264639377594,0.15567700564861298,2198,3208,Clonidine (hydrochloride),5.0,MIA PaCa-2,6
PSMB10,55.38022994995117,-0.3362662196159363,0.20253275334835052,0.28092876076698303,2198,3208,Clonidine (hydrochloride),5.0,MIA PaCa-2,6
PSMB5,53.068214416503906,-0.6933703422546387,0.2207697629928589,0.020759502425789833,652,3208,Clotrimazole,5.0,MIA PaCa-2,6
PSMB7,153.0305938720703,-0.03722130507230759,0.1629897952079773,0.9222069978713989,652,3208,Clotrimazole,5.0,MIA PaCa-2,6
PSMB10,23.50000762939453,-0.6646590232849121,0.33617183566093445,0.1934642791748047,652,3208,Clotrimazole,5.0,MIA PaCa-2,6
PSMB7,228.06167602539062,-0.1654997169971466,0.10780496895313263,0.395479679107666,1508,3208,Cloxacillin (sodium),5.0,MIA PaCa-2,6
PSMB8,31.899221420288086,-0.5598477125167847,0.3926236629486084,0.44418230652809143,1508,3208,Cloxacillin (sodium),5.0,MIA PaCa-2,6
PSMB9,78.46404266357422,-0.31327760219573975,0.19643552601337433,0.3699754774570465,1508,3208,Cloxacillin (sodium),5.0,MIA PaCa-2,6
PSMB5,89.8939437866211,-0.023532016202807426,0.22116205096244812,0.9727203249931335,1424,3208,Cysteamine (hydrochloride),5.0,MIA PaCa-2,6
PSMB9,73.66119384765625,0.009469390846788883,0.16674582660198212,0.9848741292953491,1424,3208,Cysteamine (hydrochloride),5.0,MIA PaCa-2,6
PSMB5,76.45285034179688,0.25587600469589233,0.16961508989334106,0.3122921288013458,625,3208,Darinaparsin,5.0,MIA PaCa-2,6
PSMB6,40.77357864379883,-0.06262374669313431,0.25032204389572144,0.9026793837547302,625,3208,Darinaparsin,5.0,MIA PaCa-2,6
PSMB8,28.46086883544922,0.04304102063179016,0.3319333791732788,0.9533413648605347,625,3208,Darinaparsin,5.0,MIA PaCa-2,6
PSMB10,27.531877517700195,-0.2191758006811142,0.39616769552230835,0.7582542896270752,625,3208,Darinaparsin,5.0,MIA PaCa-2,6
PSMB7,140.31845092773438,-0.12111850827932358,0.1386907994747162,0.6866748929023743,589,3208,Demeclocycline,5.0,MIA PaCa-2,6
PSMB8,22.71080780029297,0.11270841956138611,0.34196144342422485,0.9053844809532166,589,3208,Demeclocycline,5.0,MIA PaCa-2,6
PSMB7,200.30836486816406,-0.19292514026165009,0.12626521289348602,0.34031909704208374,1416,3208,Diammonium Glycyrrhizinate,5.0,MIA PaCa-2,6
PSMB6,46.53154373168945,-0.20352229475975037,0.23802094161510468,0.6378675103187561,1416,3208,Diammonium Glycyrrhizinate,5.0,MIA PaCa-2,6
PSMB8,34.962791442871094,-0.12320104986429214,0.24853143095970154,0.8087663650512695,1416,3208,Diammonium Glycyrrhizinate,5.0,MIA PaCa-2,6
PSMB10,32.83880615234375,-0.5859572887420654,0.2953585684299469,0.18419377505779266,1416,3208,Diammonium Glycyrrhizinate,5.0,MIA PaCa-2,6
PSMB9,57.405357360839844,-0.3768060505390167,0.1926528364419937,0.19241608679294586,1416,3208,Diammonium Glycyrrhizinate,5.0,MIA PaCa-2,6
PSMB7,146.98043823242188,-0.2543589770793915,0.13231678307056427,0.22700046002864838,617,3208,Docetaxel,5.0,MIA PaCa-2,6
PSMB9,45.11375427246094,-0.02706288732588291,0.25974661111831665,0.967746376991272,617,3208,Docetaxel,5.0,MIA PaCa-2,6
PSMB5,79.91828155517578,-0.22098736464977264,0.20737211406230927,0.5512767434120178,1254,3208,Elagolix sodium,5.0,MIA PaCa-2,6
PSMB6,54.85789108276367,0.019083578139543533,0.26697880029678345,0.9777189493179321,1254,3208,Elagolix sodium,5.0,MIA PaCa-2,6
PSMB10,34.1125602722168,0.16719363629817963,0.2792609930038452,0.7666451930999756,1254,3208,Elagolix sodium,5.0,MIA PaCa-2,6
PSMB5,75.04737854003906,0.23917970061302185,0.21688488125801086,0.49915897846221924,761,3208,Fluvoxamine (maleate),5.0,MIA PaCa-2,6
PSMB6,44.55574035644531,0.11577770859003067,0.21967138350009918,0.7760833501815796,761,3208,Fluvoxamine (maleate),5.0,MIA PaCa-2,6
PSMB10,25.901887893676758,-0.41975900530815125,0.33336544036865234,0.4290463924407959,761,3208,Fluvoxamine (maleate),5.0,MIA PaCa-2,6
PSMB5,104.83817291259766,-0.3870680630207062,0.17352686822414398,0.14714016020298004,1415,3208,Folic acid,5.0,MIA PaCa-2,6
PSMB6,73.61614990234375,-0.1704035997390747,0.2230987399816513,0.7152646780014038,1415,3208,Folic acid,5.0,MIA PaCa-2,6
PSMB7,158.97584533691406,0.02476918138563633,0.14333407580852509,0.9497759938240051,646,3208,Furosemide,5.0,MIA PaCa-2,6
PSMB9,44.53721237182617,-0.19597557187080383,0.25831037759780884,0.7373285293579102,646,3208,Furosemide,5.0,MIA PaCa-2,6
PSMB7,221.35780334472656,0.0037444457411766052,0.11216908693313599,0.9911758303642273,1204,3208,Fusidic acid,5.0,MIA PaCa-2,6
PSMB8,38.36775588989258,0.15246708691120148,0.24300873279571533,0.7901533842086792,1204,3208,Fusidic acid,5.0,MIA PaCa-2,6
PSMB9,57.83369064331055,-0.26655539870262146,0.2262915074825287,0.5493607521057129,1204,3208,Fusidic acid,5.0,MIA PaCa-2,6
PSMB5,69.27057647705078,0.1268444061279297,0.18669146299362183,0.7351036667823792,855,3208,Gallic acid (hydrate),5.0,MIA PaCa-2,6
PSMB7,274.33673095703125,-0.0034872672986239195,0.09411261975765228,0.991409420967102,1636,3208,Gallic acid,5.0,MIA PaCa-2,6
PSMB9,79.42832946777344,-0.3052977919578552,0.17217472195625305,0.2866004705429077,1636,3208,Gallic acid,5.0,MIA PaCa-2,6
PSMB5,79.73128509521484,0.1351025253534317,0.23223532736301422,0.7711626887321472,1312,3208,Gemfibrozil,5.0,MIA PaCa-2,6
PSMB6,39.949893951416016,-0.42430898547172546,0.2555464506149292,0.2911302149295807,1312,3208,Gemfibrozil,5.0,MIA PaCa-2,6
PSMB10,30.491958618164062,-0.059845902025699615,0.2739675045013428,0.9231648445129395,1312,3208,Gemfibrozil,5.0,MIA PaCa-2,6
PSMB7,273.05584716796875,-0.1541503518819809,0.1099480539560318,0.4348546266555786,1671,3208,Goserelin (acetate),5.0,MIA PaCa-2,6
PSMB8,41.56016540527344,-0.24136760830879211,0.23823881149291992,0.6103308200836182,1671,3208,Goserelin (acetate),5.0,MIA PaCa-2,6
PSMB10,44.50419998168945,-0.2906101644039154,0.27236437797546387,0.5824639201164246,1671,3208,Goserelin (acetate),5.0,MIA PaCa-2,6
