line,drug,conc,plate,is_proteasome,lfc_b6,lfc_b5,lfc_b1,base_b6,base_b5,base_b1,padj_b6,padj_b5,padj_b1,spread,lowest,highest,induced,fdr_ok,N_eff,first_b1,first_b5,first_b6,base_rank_lowest
COLO 205,Ciclopirox,0.5,5,False,0.1571089923381805,0.0202160682529211,-0.1434007585048675,45.663055419921875,18.191463470458984,20.37906265258789,0.7862904667854309,0.98649662733078,0.8977490663528442,0.300509750843048,b1,b6,False,False,5.962193120557285,0.29835862387823714,0.3341890132847404,0.36745236283702243,2
HT-29,Ataluren,0.050000000745058,10,False,0.1330289542675018,-0.1239711418747901,0.1764860451221466,204.5579071044922,51.21452331542969,58.07721328735352,0.5227264761924744,0.7993028163909912,0.6307600140571594,0.3004571869969367,b5,b1,False,False,5.95590648340655,0.35941202715229226,0.2918407819537154,0.3487471908939924,1
SW480,(S)-Crizotinib,0.5,8,False,0.2097370028495788,0.1243745163083076,0.4247956275939941,432.77630615234375,159.73240661621094,250.8662109375,0.0802518725395202,0.6606789827346802,0.0004055058234371,0.3004211112856865,b5,b1,True,False,5.960086160152943,0.3740378122420953,0.30372444161621504,0.32223774614168965,1
LoVo,Folic acid,5.0,6,False,-0.2073207646608352,-0.369229108095169,-0.5077084898948669,438.4246215820313,207.9320373535156,146.49478149414062,0.0251108463853597,0.0056195645593106,0.0041776783764362,0.30038772523403173,b1,b6,False,True,5.962277222277179,0.30010026635382164,0.33033365950278315,0.36956607414339515,1
COLO 205,Verteporfin,0.5,8,False,-0.2938817739486694,-0.2583504021167755,-0.5586892366409302,46.61320114135742,18.739099502563477,13.42308235168457,0.5014935731887817,0.7659451961517334,0.5111976861953735,0.30033883452415466,b1,b5,False,False,5.954968309844009,0.29129811346475254,0.3587142835414775,0.3499876029937701,1
COLO 205,Sodium Salicylate,0.5,5,False,-0.3308316767215729,-0.3833637833595276,-0.083049476146698,37.28282165527344,17.359418869018555,14.91701889038086,0.5583804249763489,0.6334625482559204,0.93916118144989,0.3003143072128296,b5,b1,False,False,5.957210880497956,0.376752055621246,0.3059510978886143,0.31729684649013973,2
Hs 766T,Idarubicin (hydrochloride),0.050000000745058,4,False,-0.3480076193809509,-0.3775096833705902,-0.0772119835019111,44.86647033691406,22.693437576293945,16.400142669677734,0.6132842302322388,0.6843352913856506,0.9807751178741456,0.3002976998686791,b5,b1,False,False,5.954468873150794,0.37865203540726156,0.30749756452908833,0.3138504000636501,2
RKO,Irinotecan (hydrochloride),0.5,8,False,-0.2228838801383972,0.0725341960787773,-0.2277133166790008,155.10244750976562,68.65902709960938,55.06633758544922,0.389510303735733,0.8939101696014404,0.7030147910118103,0.3002475127577781,b1,b5,False,False,5.950895427539963,0.30914684172753487,0.3806697102441482,0.31018344802831704,1
AsPC-1,Erythromycin,0.050000000745058,10,False,0.1603791564702987,-0.1398671716451645,-0.1113589033484458,104.274658203125,28.386140823364254,25.969738006591797,0.7274362444877625,0.8182981610298157,0.8942699432373047,0.3002463281154632,b5,b6,False,False,5.954353310204397,0.31370630768478736,0.30756818317846507,0.37872550913674763,2
SW1417,Clonidine (hydrochloride),5.0,14,False,-0.0295935366302728,-0.3147649466991424,-0.3298346400260925,113.67556762695312,39.576045989990234,22.20789337158203,0.948078453540802,0.5577962398529053,0.6815080642700195,0.30024110339581966,b1,b6,False,False,5.9524682502534745,0.3084658032672144,0.31170477449040684,0.37982942224237876,1
MIA PaCa-2,Quinidine (15% dihydroquinidine),0.5,8,False,0.1218276247382164,0.0215639695525169,0.321783185005188,341.85455322265625,161.73516845703125,108.59634399414062,0.5665183067321777,0.9400767683982848,0.130843311548233,0.3002192154526711,b5,b1,True,False,5.961068731242829,0.3727579034269096,0.30272749781302777,0.3245145987600626,2
AsPC-1,Norepinephrine (hydrochloride),5.0,6,False,0.2986973226070404,0.0980603769421577,0.3982769250869751,153.00689697265625,54.41314697265625,50.07680130004883,0.0862262174487114,0.8007301688194275,0.417085736989975,0.3002165481448174,b5,b1,True,False,5.960909587225052,0.3642409504832332,0.29581118036851994,0.3399478691482469,2
SW 900,Malotilate,0.050000000745058,10,False,0.0156108923256397,0.1130081340670585,0.3157790899276733,116.8110580444336,52.51265335083008,48.04422378540039,0.972316324710846,0.8023937344551086,0.3669358491897583,0.30016819760203356,b6,b1,True,False,5.960923903346277,0.37298988891376267,0.32408349896738253,0.3029266121188548,3
CFPAC-1,Dapagliflozin,0.5,11,False,-0.112152375280857,0.0081207696348428,-0.2920385897159576,308.0447692871094,116.67084503173828,55.47145080566406,0.6436461210250854,0.9887022972106934,0.6289077997207642,0.3001593593508004,b1,b5,False,False,5.961868113459103,0.29725853754834997,0.36600861471190116,0.336732847739749,1
MIA PaCa-2,Perindopril (erbumine),0.5,11,False,-0.0927028432488441,-0.1846500486135482,0.1154169291257858,294.81573486328125,141.4376678466797,105.26836395263672,0.6547462940216064,0.473563551902771,0.7785105109214783,0.300066977739334,b5,b1,False,False,5.960625098710057,0.37342981400393616,0.30330517989493977,0.3232650061011239,2
Hs 766T,(S)-Crizotinib,5.0,9,False,-0.3981422483921051,-0.1555315405130386,-0.4555862247943878,81.234619140625,41.70637512207031,39.626766204833984,0.129099890589714,0.7771963477134705,0.2764241397380829,0.3000546842813492,b1,b5,False,False,5.957798633378469,0.30564107626080284,0.37630256672550644,0.3180563570136907,1
MIA PaCa-2,Almonertinib (mesylate),0.5,8,False,0.1166114062070846,-0.1834060251712799,-0.1173705011606216,519.9412231445312,227.62095642089844,140.01016235351562,0.2415726333856582,0.2747837007045746,0.7076054215431213,0.3000174313783645,b5,b6,False,False,5.958637079900307,0.3193525150158619,0.30506449647767775,0.3755829885064602,2
SW1417,Cysteamine (hydrochloride),0.050000000745058,4,False,-0.0700858458876609,-0.370096355676651,-0.1507124751806259,152.44491577148438,64.23160552978516,52.48176574707031,0.8629864454269409,0.4142709076404571,0.7849559187889099,0.30001050978899013,b5,b6,False,False,5.959691170639307,0.3428873842897026,0.294517006762101,0.3625956089481963,2
SW1417,Almonertinib (mesylate),0.050000000745058,13,False,-0.2326796352863311,0.0672955363988876,-0.0489478521049022,131.42318725585938,39.626251220703125,40.422882080078125,0.6842525601387024,0.9511396288871764,0.961762547492981,0.2999751716852187,b6,b5,False,False,5.9617709587103445,0.33734418792743803,0.3656503377127759,0.2970054743597861,3
COLO 205,Pentoxifylline,5.0,12,False,-0.4128517508506775,-0.1128903701901435,-0.1270496845245361,48.32439804077149,21.833789825439453,13.584562301635742,0.2682995796203613,0.8992152810096741,0.9121500253677368,0.299961380660534,b6,b5,False,False,5.952120918499074,0.35333838037619186,0.35682328928273566,0.28983833034107254,3
SW480,Fulvestrant,0.050000000745058,10,False,0.0619859285652637,-0.2378914654254913,0.052090585231781,415.0806884765625,164.0125732421875,212.40771484375,0.6071922183036804,0.2690989673137665,0.777832567691803,0.299877393990755,b5,b6,False,False,5.95149720276254,0.3540080225139812,0.28954749275338787,0.356444484732631,1
CFPAC-1,Quinestrol,5.0,6,False,-0.1922425329685211,0.1076152771711349,-0.1775165349245071,261.41802978515625,104.24942779541016,42.81180953979492,0.4074980914592743,0.6941726207733154,0.6901595592498779,0.29985781013965596,b6,b5,False,False,5.952540299456117,0.31168511654772874,0.3797950434948567,0.3085198399574145,3
SW1417,Phenytoin (sodium),0.050000000745058,7,False,0.1682487875223159,-0.1041333824396133,0.195692092180252,89.87098693847656,26.45234489440918,34.8737678527832,0.7021405100822449,0.9467880129814148,0.7978963851928711,0.2998254746198653,b5,b1,False,False,5.954065648886997,0.35797281790155644,0.29079945556957554,0.351227726528868,1
SW1417,Regorafenib,5.0,13,False,-0.2395062893629074,-0.0242194607853889,-0.324044406414032,149.83651733398438,45.466068267822266,45.02640151977539,0.3978504538536072,0.9806225895881652,0.5449708700180054,0.2998249456286431,b1,b5,False,False,5.960196776370717,0.3038273202796259,0.37400992344829587,0.3221627562720783,1
MIA PaCa-2,Macitentan,0.050000000745058,7,False,0.0031895649153739,0.2130941152572631,-0.086729884147644,174.0873260498047,94.6550750732422,74.12413024902344,0.9920021295547484,0.603325605392456,0.8671165704727173,0.2998239994049071,b1,b5,False,False,5.960563283392779,0.3034620480202576,0.3735600301020028,0.32297792187773955,1
HT-29,Almonertinib (mesylate),0.050000000745058,13,False,-0.1444005370140075,0.1553366035223007,0.0756051540374755,163.19940185546875,30.1395263671875,41.13336181640625,0.675396740436554,0.8705703020095825,0.9671471118927002,0.2997371405363082,b6,b5,False,False,5.959699926530283,0.34300806446359206,0.3624982286708589,0.2944937068655491,3
HCT15,Tucatinib,0.050000000745058,1,False,-0.3475717306137085,-0.5568797588348389,-0.2571775615215301,67.11170196533203,23.60997009277344,24.782440185546875,0.2926308512687683,0.5413212776184082,0.711697518825531,0.29970219731330877,b5,b1,False,False,5.960484934801691,0.36341353560987094,0.29524445356040935,0.3413420108297198,1
LoVo,Cytarabine (hydrochloride),5.0,9,False,-0.2130247950553894,0.08661700040102,-0.0331002809107303,133.4216766357422,80.79802703857422,45.930301666259766,0.4066146314144134,0.852288007736206,0.9507219195365906,0.2996417954564094,b6,b5,False,False,5.96198666791242,0.3367829898600145,0.3659221009933753,0.29729490914661016,3
SW 900,Trametinib,5.0,12,False,-0.159461110830307,-0.2099793553352356,0.0896615609526634,164.59002685546875,64.70193481445312,61.53972625732422,0.4027090072631836,0.5060096979141235,0.8902773261070251,0.299640916287899,b5,b1,False,False,5.957197062370789,0.37680926985915386,0.30614042062676405,0.31705030951408203,2
AsPC-1,AZD-8055,0.050000000745058,1,False,0.0463693514466285,0.1369591653347015,-0.1626429259777069,151.34686279296875,50.70136260986328,53.34083938598633,0.8642046451568604,0.7841601967811584,0.7681364417076111,0.29960209131240845,b1,b5,False,False,5.960526209216546,0.29527255856947343,0.3634229116592772,0.34130452977124937,2
CFPAC-1,Flutamide,0.050000000745058,10,False,0.2174860090017318,-0.0820251405239105,0.1211914867162704,249.16807556152344,79.82361602783203,37.44300079345703,0.242981418967247,0.8281585574150085,0.8173356056213379,0.2995111495256423,b5,b6,False,False,5.960913256168517,0.3404097766871547,0.29568393162148715,0.363906291691358,2
HS-578T,Terfenadine,5.0,6,False,0.4124058485031128,0.1684267222881317,0.4679258167743683,131.9365234375,54.32948684692383,81.40851593017578,0.0145482867956161,0.6911834478378296,0.0353639498353004,0.2994990944862366,b5,b1,True,False,5.957547834633801,0.36038866769639943,0.292828211627572,0.34678312067602857,1
SW 900,Finasteride,5.0,9,False,-0.6423317790031433,-0.3428817391395569,-0.5970020890235901,55.9693717956543,22.879039764404297,26.398590087890625,0.1440913826227188,0.6804465651512146,0.2429267913103103,0.2994500398635864,b6,b5,False,False,5.956677451414858,0.31628787422128246,0.37720756163077485,0.3065045641479427,3
MIA PaCa-2,Terfenadine,5.0,6,False,0.1574956625699997,0.0312603004276752,0.3306246995925903,111.41242218017578,61.86812973022461,44.50138473510742,0.5308358073234558,0.9523926377296448,0.4058809876441955,0.2993643991649151,b5,b1,True,False,5.9623178242176875,0.3704352240563109,0.30101948785386096,0.3285452880898281,2
MIA PaCa-2,Daptomycin,0.050000000745058,13,False,-0.1164220348000526,0.1828400492668151,-0.1021027788519859,327.221923828125,142.88035583496094,90.74616241455078,0.3557741343975067,0.426549881696701,0.7051331996917725,0.2992620840668677,b6,b5,False,False,5.95267087233328,0.3116735078263745,0.3797311523664292,0.30859533980719633,3
LoVo,Lipoic acid,0.5,5,False,-0.0588277429342269,-0.1241153627634048,-0.3579863011837005,349.5413513183594,178.91232299804688,137.49261474609375,0.7912951111793518,0.5288242101669312,0.0510490350425243,0.2991585582494736,b1,b6,False,False,5.9586217210510375,0.2935639673010202,0.3452271284022044,0.36120890429677543,1
HS-578T,Glasdegib,0.050000000745058,13,False,-0.2448048591613769,-0.3713244795799255,-0.0722161009907722,140.55831909179688,38.125633239746094,56.51243591308594,0.3050166368484497,0.5191122889518738,0.9214664101600648,0.2991083785891533,b5,b1,False,False,5.962391355980258,0.37036985951149526,0.30101978616353375,0.3286103543249709,1
CFPAC-1,Asciminib,5.0,12,False,-0.0572208277881145,0.1737984120845794,0.2418866008520126,233.2733917236328,91.49716186523438,47.95637130737305,0.8271194100379944,0.5521922707557678,0.5340580344200134,0.2991074286401271,b6,b1,False,False,5.958895971736984,0.36144713515338817,0.3447848700144257,0.2937679948321863,3
HS-578T,Rutin (trihydrate),0.5,8,False,-0.1295046955347061,0.0612277798354625,0.1695984899997711,167.96875,54.40968704223633,84.44978332519531,0.7571867108345032,0.9289107322692872,0.6815142035484314,0.2991031855344772,b6,b1,False,False,5.961670949412855,0.36491122371947726,0.3385044535907613,0.2965843226897614,3
LoVo,Pioglitazone,0.5,11,False,0.0285214371979236,0.1861546635627746,0.3276107609272003,159.45828247070312,85.79280090332031,58.206260681152344,0.9323703646659852,0.6076288223266602,0.3216468691825866,0.2990893237292767,b6,b1,True,False,5.962615141583302,0.3677323746193659,0.33338751951780254,0.29888010586283154,3
LoVo,Osimertinib (mesylate),0.050000000745058,10,False,0.08164694160223,-0.0173557344824075,-0.2174281179904937,210.38864135742188,110.93804168701172,61.889801025390625,0.6700135469436646,0.9564688205718994,0.4888987839221954,0.2990750595927237,b1,b6,False,False,5.96119304013289,0.2959357943585629,0.339958016254466,0.3641061893869711,1
SW1417,Cinacalcet,0.050000000745058,10,False,0.1570705026388168,-0.0652086809277534,0.2338487952947616,128.02171325683594,41.48942947387695,35.897300720214844,0.5419566035270691,0.904354989528656,0.7281251549720764,0.299057476222515,b5,b1,False,False,5.95965974515848,0.36219340019427715,0.29438471824547313,0.34342188156024966,2
AsPC-1,Minodronic acid,0.5,2,False,-0.0788191705942154,0.1412756741046905,-0.1577658206224441,213.8770751953125,81.09834289550781,60.57982635498047,0.7134547233581543,0.6635516285896301,0.6674795746803284,0.2990414947271346,b1,b5,False,False,5.960006296993654,0.3042682788114803,0.37434939676905443,0.32138232441946524,1
HCT15,Clofarabine,0.050000000745058,7,False,0.3770816326141357,0.3516310155391693,0.0781371593475341,55.311248779296875,15.877299308776855,18.43796157836914,0.8226168155670166,,0.9712987542152404,0.29894447326660156,b1,b6,True,False,5.9540722507168145,0.2907842728902911,0.35148012184705424,0.3577356052626546,2
SHP-77,Bentamapimod,0.5,2,False,-0.053944181650877,0.1242185458540916,0.2449703365564346,61.379547119140625,47.87956619262695,38.59504699707031,0.9157257080078124,0.8837100267410278,0.6443024277687073,0.29891451820731163,b6,b1,False,False,5.9622143270178345,0.36595558678011436,0.33657237752035196,0.29747203569953373,3
SW480,Menadione,0.5,8,False,0.0518431775271892,-0.2470274269580841,-0.1154572442173957,373.8089294433594,129.92813110351562,180.8601226806641,0.8084852695465088,0.2096455842256546,0.6196287274360657,0.2988706044852733,b5,b6,False,False,5.962560785192336,0.32940326203942094,0.30069161944568024,0.3699051185148988,1
A549,Acetazolamide,0.050000000745058,10,False,0.1958479583263397,-0.0153946196660399,-0.1030002981424331,101.1600341796875,57.67340087890625,54.43082809448242,0.4468397796154022,0.9704206585884094,0.8140794038772583,0.2988482564687728,b1,b6,False,False,5.960684008726122,0.30369593557724234,0.3227088804784993,0.37359518394425834,1
HCT15,Proglumide,0.5,11,False,-0.2610313296318054,0.0377112552523613,0.0225796438753604,104.6587905883789,38.8387565612793,28.912595748901367,0.5337600708007812,0.9724988341331482,0.988261342048645,0.2987425848841667,b6,b5,False,False,5.95265998108258,0.35309789011449577,0.35682082368894635,0.2900812861965578,3
HT-29,Drospirenone,0.5,11,False,0.0738463848829269,0.372563362121582,0.346038818359375,140.3018798828125,37.26407241821289,39.327919006347656,0.8062356114387512,0.5604252219200134,0.4072884023189544,0.2987169772386551,b6,b5,True,False,5.9542912360147815,0.3512943496762574,0.3578127796816696,0.29089287064207303,3
LoVo,Cysteamine (hydrochloride),5.0,6,False,0.0440848767757415,-0.1719090491533279,0.1268073618412017,406.7857666015625,209.41893005371097,149.86981201171875,0.7767202854156494,0.3111294507980346,0.6184197068214417,0.2987164109945296,b5,b1,False,False,5.960221721189866,0.36268028131226276,0.29485014386085173,0.3424695748268856,2
SW480,Cyclosporin A,5.0,12,False,0.0104119945317506,-0.1462747007608413,0.1523382663726806,455.5180358886719,198.567626953125,241.0992889404297,0.9375622272491456,0.523248553276062,0.2560800611972809,0.2986129671335219,b5,b1,False,False,5.962740088732237,0.36773602669280325,0.29898177721253083,0.3332821960946658,1
SHP-77,Voriconazole,5.0,12,False,-0.0026995444204658,0.180120512843132,0.2958987653255462,214.91709899902344,156.54074096679688,147.77316284179688,0.9926461577415466,0.4079505801200866,0.2635060250759125,0.29859830974601204,b6,b1,False,False,5.962121367760716,0.36550692459415723,0.33732061411308434,0.29717246129275826,3
