Cell_Name_Vevo,drug,concentration,plate,position,delta,se,z,p,fdr
A549,LY2090314,0.050000000745058,1,b5,0.0618969202041626,0.3627980593433926,0.17060984371356971,0.8645305572516441,0.9651251683311526
A549,LY2090314,0.5,2,b5,-0.5309445858001708,0.29491124277943104,-1.8003538311941296,0.0718047859573759,0.39453320363500255
A549,LY2090314,5.0,3,b5,0.5908007249236107,0.4986563591888014,1.184785301614737,0.2361023455017469,0.6331020121804938
A549,Lactate (calcium),0.050000000745058,10,b5,-0.450859859585762,0.3611241106306849,-1.2484900517950968,0.21185164930569889,0.6083487813176318
A549,Lactate (calcium),0.5,11,b5,0.4341828972101211,0.37199462202845834,1.167175199583679,0.24313962412832113,0.6399648171097863
A549,Lactate (calcium),5.0,12,b5,-0.624968647956848,0.3622365584708632,-1.7253052828104258,0.08447247041233467,0.4212520143580744
A549,Lapatinib ditosylate,0.050000000745058,1,b5,0.03819882124662399,0.3908372975065604,0.09773586474556668,0.9221420359295566,0.9813882359468771
A549,Lapatinib ditosylate,0.5,2,b5,0.2912246435880661,0.2382354247586054,1.2224237595359826,0.22154741884195228,0.6186678788401999
A549,Lapatinib ditosylate,5.0,3,b5,0.1419714912772177,0.42918329825797513,0.330794538961488,0.740799686166468,0.9234168211613226
A549,Larotrectinib,0.050000000745058,4,b5,-0.03045868873596197,0.36103466646791166,-0.0843649975054933,0.9327662359852005,0.984582021191726
A549,Larotrectinib,0.5,5,b5,0.4056358486413955,0.42831322841798075,0.9470542157655357,0.34361115313158486,0.7243459637167254
A549,Larotrectinib,5.0,6,b5,-0.2239498673006893,0.39244552601155386,-0.5706521095467809,0.5682354879100144,0.8524467149987773
A549,Larotrectinib,5.0,14,b5,-0.4908517012372613,0.6182540505111095,-0.7939320427120131,0.4272349944546978,0.7802767141076401
A549,Larotrectinib sulfate,0.050000000745058,13,b5,0.5266619548201561,0.4089733023590721,1.2877661005797274,0.19782739600890353,0.5937249451308088
A549,Larotrectinib sulfate,0.5,13,b5,0.18860401213169098,0.510822191514182,0.3692165596264131,0.7119663137413719,0.9137543395909992
A549,Larotrectinib sulfate,5.0,13,b5,-0.254053071141243,0.4035601721416641,-0.6295295935498343,0.5290024007542982,0.8338020423704927
A549,Lenalidomide (hemihydrate),0.050000000745058,4,b5,-0.007318422198295593,0.4670014681347855,-0.01567109034480242,0.9874967907277882,0.9968985086237463
A549,Lenalidomide (hemihydrate),0.5,5,b5,0.17576421052217478,0.3860325221225598,0.455309333928016,0.6488867121290043,0.8887412965934478
A549,Lenalidomide (hemihydrate),5.0,6,b5,-0.6529125273227692,0.30464554898910534,-2.1431874829266535,0.0320980469689151,0.2756310125591208
A549,Lenalidomide (hemihydrate),5.0,14,b5,-0.40154863148927683,0.6492758822736591,-0.6184561023322144,0.5362747258704179,0.8374669925033029
A549,Levobupivacaine (hydrochloride),0.050000000745058,7,b5,0.15423913300037387,0.47996796737937925,0.32135297245463723,0.7479429171365284,0.9263413530463912
A549,Levobupivacaine (hydrochloride),0.5,8,b5,-0.6738611394539474,0.36847061750070104,-1.8288056291290726,0.06742873141081134,0.3861579522134012
A549,Levobupivacaine (hydrochloride),5.0,9,b5,-0.8604511618614197,0.5636089113058828,-1.526681258228783,0.12684029001496192,0.49914579476827625
A549,Lidocaine (hydrochloride),0.050000000745058,4,b5,0.2243408784270286,0.46944494731023184,0.4778853829664788,0.6327317855552677,0.882203017621806
A549,Lidocaine (hydrochloride),0.5,5,b5,-0.5620512068271636,0.38787605746818493,-1.4490484679458855,0.14732404762133128,0.5300767383950141
A549,Lidocaine (hydrochloride),5.0,6,b5,-1.1550209522247314,0.39901178199043236,-2.8947038768204267,0.003795163670972741,0.09146974063405239
A549,Lidocaine (hydrochloride),5.0,14,b5,-0.4422023296356201,0.4634502236401186,-0.9541528023492809,0.3400063014738609,0.7217263852540885
A549,Ligustrazine,0.050000000745058,7,b5,-0.27232670038938533,0.5629004869449884,-0.48379190763784063,0.6285335587589402,0.8811353444315487
A549,Ligustrazine,0.5,8,b5,-0.2553352043032646,0.3559436459790342,-0.7173472744567672,0.47315984419907675,0.8055773278076332
A549,Ligustrazine,5.0,9,b5,0.44957891106605535,0.47983327366736683,0.9369481770822659,0.34878521569521137,0.7276743422142432
A549,Lipoic acid,0.050000000745058,4,b5,0.20074177347123612,0.3698277914799859,0.5427979673131182,0.5872689129210408,0.8607920197330385
A549,Lipoic acid,0.5,5,b5,-0.3057463467121125,0.32711025657290826,-0.9346889636398972,0.3499486161471663,0.7285710055897539
A549,Lipoic acid,5.0,6,b5,0.0036059767007828036,0.24746748894800044,0.014571516913644023,0.9883740230507952,0.997089218159141
A549,Lipoic acid,5.0,14,b5,-0.060078177601099,0.510893959588154,-0.11759422180197572,0.9063891835134422,0.9773133598890094
A549,Lonafarnib,0.050000000745058,1,b5,-0.4423970654606819,0.3250991297081935,-1.3608066741297467,0.17357479220681382,0.5654359489359752
A549,Lonafarnib,0.5,2,b5,0.4853398650884628,0.2604424990923574,1.8635202272281717,0.062389109417695154,0.37238471058603123
A549,Lonafarnib,5.0,3,b5,-0.7252244353294373,0.7866353313728537,-0.9219321919646798,0.35656394618028486,0.7329124483505542
A549,Loperamide (hydrochloride),0.050000000745058,10,b5,-0.08851507306098938,0.46402302264739376,-0.1907557787886983,0.8487169358221751,0.960551263708301
A549,Loperamide (hydrochloride),0.5,11,b5,-0.7751872241497039,0.4722441838488106,-1.6414966042183818,0.10069437140578615,0.4534165700668558
A549,Loperamide (hydrochloride),5.0,12,b5,0.4671907424926758,0.4309705954969124,1.084043197782441,0.27834564608852896,0.673770548473523
A549,Lopinavir,0.050000000745058,10,b5,-0.2746855923905967,0.4062257852721912,-0.6761894550995671,0.4989203667045399,0.81870332517268
A549,Lopinavir,0.5,11,b5,-0.4968861937522888,0.4232916917161333,-1.1738623825518155,0.24045015204899067,0.6370977048336126
A549,Lopinavir,5.0,12,b5,0.3239570930600167,0.35480484189834954,0.913057136781773,0.36121249203694095,0.7373557440709746
A549,Lucanthone,0.050000000745058,7,b5,0.24355977773666387,0.3970401754712412,0.6134386210352298,0.5395863558008573,0.839118469660143
A549,Lucanthone,0.5,8,b5,-0.5496219471096994,0.3479081337813206,-1.5797904496684374,0.11415486345808752,0.4797851266744852
A549,Lucanthone,5.0,9,b5,-1.0355839729309082,0.567133280361145,-1.8259975367191612,0.06785063288675977,0.3871452571105257
A549,Lumateperone (tosylate),0.050000000745058,4,b5,-0.48579683154821396,0.340992008759249,-1.4246575258929357,0.1542562225256483,0.5394915892773833
A549,Lumateperone (tosylate),0.5,5,b5,0.19473667629063118,0.30755291942582696,0.6331810364674367,0.5266154279459578,0.8326027706617999
A549,Lumateperone (tosylate),5.0,6,b5,-0.25027820467948914,0.2753343678333142,-0.9089973280451719,0.3633515362177572,0.7389902919750849
A549,Lumateperone (tosylate),5.0,14,b5,0.2726848525926471,0.579493557808657,0.47055717689735715,0.6379569943070489,0.8846606095374954
A549,MK-3903,0.050000000745058,1,b5,-0.20150157809257502,0.3349021423844831,-0.6016730041136671,0.5473918231758104,0.8424406916832804
A549,MK-3903,0.5,2,b5,-0.2388532608747482,0.32341016101380726,-0.7385459384640388,0.4601827622408672,0.7987157898086141
A549,MK-3903,5.0,3,b5,1.1976075172424316,0.5604142549394525,2.1370040228042053,0.032597664425710625,0.2777517085247542
A549,MK-8353,0.050000000745058,1,b5,-0.7173054269514978,0.3438530810397543,-2.086081139021602,0.036971273872557324,0.2949389448476575
A549,MK-8353,0.5,2,b5,0.2316789086908102,0.41640822114021664,0.5563744828486401,0.5779548790710552,0.8563020607054874
A549,MK-8353,5.0,3,b5,0.514960527420044,0.8641508224479386,0.5959151042190532,0.5512319423774437,0.8439314865979658
A549,ML264,0.050000000745058,1,b5,-0.02474275231361389,0.3281986144705905,-0.0753895696772695,0.9399047577850494,0.9858088858016208
A549,ML264,0.5,2,b5,-0.039309799671173096,0.2952584111003947,-0.13313693426944187,0.8940850858162024,0.9738312470208308
A549,ML264,5.0,3,b5,-0.438254177570343,0.5130150253346716,-0.85427162154645,0.3929545072490539,0.7593832629633211
A549,Macitentan,0.050000000745058,7,b5,-0.5260406285524368,0.5751867613649976,-0.9145562170173559,0.3604246525807686,0.7365255937872012
A549,Macitentan,0.5,8,b5,-0.4296524226665497,0.4020511830238785,-1.0686510593877097,0.28522693190746073,0.6802724830002269
A549,Macitentan,5.0,9,b5,0.18454517424106598,0.5005181386740353,0.36870826445962607,0.7123451879789819,0.9138270066419591
A549,Malotilate,0.050000000745058,10,b5,-0.0948771089315415,0.39817237738785016,-0.23828149394482978,0.8116627737227099,0.9485497800283837
A549,Malotilate,0.050000000745058,13,b5,-0.05736579746007919,0.46561536263110315,-0.12320426271142788,0.9019453501327267,0.9761242793888351
A549,Malotilate,0.5,11,b5,-0.31108531355857855,0.38997846901980915,-0.7976986892134725,0.4250453647045348,0.778992020356199
A549,Malotilate,5.0,12,b5,-0.4067114889621735,0.42487059613817824,-0.9572596754375091,0.33843620323878376,0.7211479690440076
A549,Mebendazole,0.050000000745058,7,b5,-0.2843774706125259,0.499560818795306,-0.5692549533774565,0.5691831322096615,0.8527643130442778
A549,Mebendazole,0.5,8,b5,-0.3218950480222701,0.4127462670325725,-0.779886031039179,0.43545796142993853,0.7855184174506757
A549,Mebendazole,5.0,9,b5,-0.8838750869035721,0.5126407790637557,-1.724160704729358,0.08467883576719852,0.42167943043056927
A549,Medroxyprogesterone acetate,0.050000000745058,4,b5,1.2985497117042542,0.4288292252984896,3.0281278306076027,0.0024607397198380013,0.07034835217228094
A549,Medroxyprogesterone acetate,0.5,5,b5,0.2032698392868042,0.3732804963353304,0.5445498526775427,0.5860631524596529,0.8601199322593466
A549,Medroxyprogesterone acetate,5.0,6,b5,-1.6927582025527954,0.3717313236574493,-4.5537141877036795,5.27069544163389e-06,0.0008204619371259875
A549,Medroxyprogesterone acetate,5.0,14,b5,-0.0937079526484011,0.5332855180055418,-0.17571816500636211,0.8605153637433327,0.9642271139028038
A549,Megestrol,0.050000000745058,4,b5,0.3680112212896347,0.34943725025299543,1.0531539526000493,0.29227043882115844,0.6856267121174331
A549,Megestrol,0.5,5,b5,-1.0692525506019592,0.397642872918594,-2.688977027939485,0.007167135119481503,0.13074829688991013
A549,Megestrol,5.0,6,b5,-1.4825860559940338,0.40111709135789975,-3.6961428169890302,0.0002188998642051452,0.014333632068885651
A549,Megestrol,5.0,14,b5,-1.1441394984722137,0.46579876818914057,-2.4562956723140768,0.014037760614746146,0.18654908889873636
A549,Meloxicam,0.050000000745058,10,b5,-0.047340944409370395,0.4536415676164987,-0.10435759813217044,0.9168855706823287,0.9797956159176544
A549,Meloxicam,0.5,11,b5,0.2590013444423676,0.3689001281771341,0.702090687043631,0.4826226098220474,0.8107540720774613
A549,Meloxicam,5.0,12,b5,0.19950532913208013,0.39418178042289065,0.5061251915754313,0.6127687668631944,0.8726470370122412
A549,Menadione,0.050000000745058,7,b5,0.9738933444023132,0.740991806585351,1.3143105439859348,0.18874172041588744,0.583728145963922
A549,Menadione,0.5,8,b5,0.2286701947450638,0.42897079779407876,0.5330670430737191,0.5939871718556424,0.8642478768594365
A549,Menadione,5.0,9,b5,-0.3381262421607971,0.6519138295866345,-0.5186670796279873,0.6039929223950302,0.8687925638711672
A549,Methotrexate,0.050000000745058,10,b5,1.2539863288402557,0.3996822398148166,3.137458220363409,0.0017041956013384442,0.05573149930738776
A549,Methotrexate,0.5,11,b5,0.9478911459445953,0.35035908724055204,2.705484688324312,0.0068204792487304355,0.12744669671932674
A549,Methotrexate,5.0,12,b5,0.5395445004105567,0.34819972329474114,1.5495259309952054,0.12125534291018845,0.49082069729769695
A549,Methyl aminolevulinate (hydrochloride),0.050000000745058,10,b5,-0.002149626147002,0.49276375430122477,-0.004362386900900063,0.9965193298832954,0.9990790967568721
A549,Methyl aminolevulinate (hydrochloride),0.5,11,b5,-0.5150186438113451,0.29711263224036594,-1.7334121404662857,0.08302244127711438,0.41859917846982153
A549,Methyl aminolevulinate (hydrochloride),5.0,12,b5,-0.30633121728897095,0.32226865037347036,-0.9505461264506186,0.3418348278622382,0.7232112992431536
A549,Methylprednisolone succinate,0.050000000745058,13,b5,-0.0917122373357415,0.3841778424578719,-0.2387233910966598,0.8113200776054477,0.9484231445045465
A549,Methylprednisolone succinate,0.5,2,b5,-0.4713530242443085,0.3771981823530668,-1.2496163722313764,0.2114397194584242,0.6081521514697072
A549,Methylprednisolone succinate,5.0,3,b5,-0.8204134814441205,0.6697930182161128,-1.2248761320760873,0.22062189453457604,0.6176719569076272
A549,Methylthiouracil,0.050000000745058,10,b5,-0.6704366952180862,0.31027719631901535,-2.160766898669435,0.030713350245539364,0.2701039657943119
A549,Methylthiouracil,0.5,11,b5,-0.4109848195221275,0.40517542686912106,-1.0143379688593084,0.31042151243800253,0.6997853088427333
A549,Methylthiouracil,5.0,12,b5,-0.2762298658490181,0.2779407187830105,-0.9938445401541611,0.32029855815699093,0.7068578191823831
A549,Mifepristone,0.050000000745058,7,b5,0.3632600791752339,0.546112086772976,0.6651749484648278,0.50593860160142,0.822360672516915
A549,Mifepristone,0.5,8,b5,0.3654070794582366,0.44092923211047835,0.8287204677023566,0.4072626011823406,0.7675779321752603
A549,Mifepristone,5.0,9,b5,-1.1412137746810913,0.5439575563254362,-2.0979831264598365,0.035906635960486696,0.29060731421126945
A549,Minodronic acid,0.050000000745058,1,b5,0.255209520459175,0.31056398063030943,0.8217614932073287,0.41121265335317125,0.7701569895896916
A549,Minodronic acid,0.5,2,b5,-0.3386979475617408,0.26657538473929904,-1.2705522225653918,0.20388799320282935,0.5999723867556858
A549,Minodronic acid,5.0,3,b5,0.019016385078430176,0.677683314963297,0.028060872473243778,0.9776136010181249,0.9951730715230911
A549,Mitoxantrone (dihydrochloride),0.050000000745058,4,b5,0.518020175397396,0.3399062432243977,1.5240090046107562,0.12750646182093484,0.5003831226411181
A549,Mitoxantrone (dihydrochloride),0.5,5,b5,0.4341160133481026,0.31210815331719094,1.3909153244930352,0.16425110523562148,0.5537452326328782
A549,Mitoxantrone (dihydrochloride),5.0,6,b5,-1.084630161523819,0.3476946765529989,-3.1194902731232625,0.0018116424220438077,0.058126434268316096
A549,Mitoxantrone (dihydrochloride),5.0,14,b5,0.983001321554184,0.49687898181474793,1.9783515856597003,0.04788905739787092,0.331459844326795
A549,Monocrotaline,0.050000000745058,7,b5,0.6905310899019241,0.5905499666547482,1.1693017168615432,0.24228209168925674,0.639144647297205
A549,Monocrotaline,0.5,8,b5,-0.08429986983537668,0.35625008678457376,-0.23663115592826015,0.8129429476028984,0.9490280259817342
A549,Monocrotaline,5.0,9,b5,0.04492396116256708,0.49807576603156484,0.09019503502549468,0.9281322297232174,0.9828037451051569
A549,Mozavaptan,0.050000000745058,7,b5,0.42505572736263275,0.5716194792925521,0.743599094783632,0.4571190510392086,0.7970605511442527
A549,Mozavaptan,0.5,8,b5,-0.522366750985384,0.454426726041651,-1.1495071065373603,0.2503469380937142,0.6483144917999452
A549,Mozavaptan,5.0,9,b5,-0.18196561187505728,0.5725056116294378,-0.31784074807084517,0.7506057396982913,0.9273714661917577
A549,NG25,0.050000000745058,1,b5,0.13426261767745018,0.3764485022345547,0.35665600176513607,0.7213493475403732,0.916960106293135
A549,NG25,0.5,2,b5,0.3407412394881248,0.31253115803539155,1.0902632608859393,0.2755971938784805,0.6718746352579761
A549,NG25,5.0,3,b5,0.1779842525720597,0.6093825324013753,0.29207311189357943,0.7702307243812718,0.9342061425373781
A549,NVP-BHG712,0.050000000745058,1,b5,-0.2543583512306214,0.3280513131087621,-0.775361478727846,0.4381260907392197,0.7865639585031218
A549,NVP-BHG712,0.5,2,b5,0.08531150221824639,0.3877897779994077,0.21999420061654304,0.8258756713098862,0.9533907904669375
A549,NVP-BHG712,5.0,3,b5,0.034217119216918945,0.5470542195322484,0.0625479486223063,0.9501264791819725,0.9885210046746538
A549,Nafamostat (mesylate),0.050000000745058,10,b5,0.3027426972985267,0.5160182489115464,0.5866899047409883,0.5574119890806613,0.8467354260016736
A549,Nafamostat (mesylate),0.5,11,b5,-0.7922507077455521,0.43980604612189866,-1.8013638392000828,0.07164555176811228,0.3944040231074946
A549,Nafamostat (mesylate),5.0,12,b5,-0.137551799416542,0.3581728377450871,-0.38403749508899976,0.700950657299158,0.9100349221694654
A549,Naproxen,0.050000000745058,7,b5,-0.026250317692756597,0.5908425662779531,-0.04442861633704219,0.9645627516257892,0.9916186703066344
A549,Naproxen,0.050000000745058,13,b5,-0.294294737279415,0.406271025792821,-0.7243803239601226,0.46883227609753686,0.8034479321753255
A549,Naproxen,0.5,8,b5,0.014284968376159585,0.3608856942203744,0.039583082967640404,0.9684255147046144,0.9928337135499621
A549,Naproxen,0.5,13,b5,-0.004677742719650296,0.4673647553269617,-0.01000876224904425,0.9920142964573673,0.9977016643154358
A549,Naproxen,5.0,9,b5,-0.22406500577926639,0.49996815021376684,-0.44815855906714247,0.6540387683197755,0.8917451439081553
A549,Naproxen,5.0,13,b5,-0.047722399234771784,0.42703673236633943,-0.11175244567446825,0.9110196940977762,0.9782287084933132
A549,Neratinib,0.050000000745058,10,b5,0.2374341357499361,0.48397229384939927,0.4905944798233016,0.6237132914919721,0.8782733796197252
A549,Neratinib,0.5,11,b5,-0.16020172648131842,0.3488954755566336,-0.45916825440550624,0.6461133454924155,0.8877223351317353
A549,Neratinib,5.0,12,b5,-0.4107704684138298,0.3675042172306979,-1.1177299447314146,0.26368234950908953,0.6607763516779414
A549,Neratinib (maleate),0.050000000745058,4,b5,0.2691050991415977,0.3174097468238101,0.8478161172882139,0.3965403856851035,0.7619632166877827
A549,Neratinib (maleate),0.5,5,b5,-0.4618762284517289,0.4203046819075965,-1.0989081214976135,0.2718081438255473,0.6686580435049041
A549,Neratinib (maleate),5.0,6,b5,0.1030494999140502,0.2428743476966855,0.42429141196395076,0.6713533016404543,0.8990709752373522
A549,Neratinib (maleate),5.0,14,b5,-0.4244157969951629,0.5233235664746084,-0.8110007348880885,0.4173652487252757,0.7740892293222453
A549,Nevirapine,0.050000000745058,7,b5,-0.0840128203853965,0.5385101415529902,-0.15600972739921837,0.8760253537532084,0.9682537616491446
A549,Nevirapine,0.5,8,b5,-0.2540143392980098,0.3447660931509718,-0.7367729725868892,0.46126042181919513,0.7992152779988757
A549,Nevirapine,5.0,9,b5,-0.0828813910484314,0.5138072743453339,-0.16130832548845184,0.87185056634101,0.9670415925829751
A549,Niclosamide (olamine),0.050000000745058,7,b5,-0.3281888216733932,0.44561623319281574,-0.7364830929114462,0.46143675303616427,0.7993013196727917
A549,Niclosamide (olamine),0.5,8,b5,-1.4833342134952545,0.42650499967561994,-3.4778823568854063,0.0005053916818824484,0.025641292107676617
A549,Niclosamide (olamine),5.0,9,b5,-0.6000898778438568,0.6977334954691587,-0.8600559980861375,0.3897581750582111,0.7567583084380756
A549,Nimesulide,0.050000000745058,13,b5,0.5095066577196121,0.4036907732917492,1.2621211368420089,0.20690520059335593,0.602851981077839
A549,Nimesulide,0.5,13,b5,-0.2484332546591759,0.4567690157821786,-0.5438925278978365,0.5865154311296942,0.8604029862919182
A549,Nimesulide,5.0,13,b5,-1.4001931548118591,0.6323728122488451,-2.2141893637591568,0.026815755233295397,0.25501083213783227
A549,Norepinephrine (hydrochloride),0.050000000745058,4,b5,0.19829526543617249,0.3278016566642242,0.6049245371547696,0.5452291387194492,0.8416087353743443
A549,Norepinephrine (hydrochloride),0.5,5,b5,0.062077703885734,0.2889046196073977,0.21487265925374782,0.8298666017592362,0.9545963304872007
A549,Norepinephrine (hydrochloride),5.0,6,b5,-0.8285460770130157,0.31328787422120224,-2.6446796866067235,0.008176827973470687,0.1402286400220327
A549,Norepinephrine (hydrochloride),5.0,14,b5,0.3131088986992835,0.5645180636531746,0.5546481483215204,0.5791353489254518,0.8570873911414931
A549,OTS514,0.050000000745058,1,b5,0.6035489290952681,0.36766149409390086,1.6415886319091157,0.10067528517674326,0.4533828492039919
A549,OTS514,0.5,2,b5,-0.5892203152179718,0.3939303489306506,-1.4957474508309614,0.13471947989973407,0.5122257534896988
A549,OTS514,5.0,3,b5,1.5122630894184113,0.6277265389386687,2.409111285903694,0.015991420946996213,0.199044493724976
A549,Olanzapine,0.050000000745058,4,b5,0.3518525809049607,0.3291031811225181,1.0691254326526047,0.2850131530513763,0.6801374032982939
A549,Olanzapine,0.5,5,b5,0.3039273247122764,0.3118246221336044,0.9746739132808303,0.32972203689803214,0.7144713011861371
A549,Olanzapine,5.0,6,b5,0.35468441247940063,0.24299069007527832,1.459662558962731,0.14438283673770122,0.5264153075884195
A549,Olanzapine,5.0,14,b5,-0.3568149581551551,0.46949531026710245,-0.759996852688812,0.4472564661663818,0.7914490508413878
A549,Oleic acid,0.050000000745058,1,b5,-0.1634900569915772,0.3921368286697985,-0.4169209445237931,0.6767362332500748,0.9008840439905963
A549,Oleic acid,0.5,2,b5,-0.2993874140083789,0.25750289979606106,-1.162656475890135,0.24496890711934027,0.6422394916271894
A549,Oleic acid,5.0,3,b5,-0.30150843411684036,0.5546721654587329,-0.5435795284003165,0.5867308503077768,0.8604505816687866
A549,Omeprazole,0.050000000745058,10,b5,0.16034850478172302,0.3184856954300613,0.5034716066767124,0.6146327380056184,0.8734092441409025
A549,Omeprazole,0.5,11,b5,0.25121259689331055,0.36847918597527013,0.6817551885011227,0.4953937639711904,0.8171112479256215
A549,Omeprazole,5.0,12,b5,-0.5369999930262565,0.28940375908085975,-1.8555391081710795,0.06351927992471536,0.3750982937416566
A549,Omeprazole (sodium),0.050000000745058,10,b5,-0.493109792470932,0.4100405915771799,-1.2025877500913622,0.22913589041425242,0.6263651979280379
A549,Omeprazole (sodium),0.5,11,b5,-0.3025788590312003,0.33159811267081774,-0.9124866742880854,0.3615125812458817,0.7375783479243176
A549,Omeprazole (sodium),5.0,12,b5,0.2066507339477539,0.3892261261766795,0.5309271912902115,0.5954692342253477,0.8651784430425604
A549,Orlistat,0.050000000745058,7,b5,1.0338703766465185,0.561289394410597,1.8419560158127928,0.06548158388111758,0.3809752033958193
A549,Orlistat,0.5,8,b5,0.3683435171842575,0.4455524020573774,0.8267119994941087,0.4084003184507916,0.7682861104782733
A549,Orlistat,5.0,9,b5,-0.6726090013980865,0.6055849170584581,-1.1106766077748242,0.26670757463184724,0.6639216498457837
A549,Ornidazole,0.050000000745058,13,b5,0.1075361222028732,0.35576377964307226,0.30226832622129535,0.7624475217138509,0.9315854522612516
A549,Ornidazole,0.5,13,b5,-0.0907571017742157,0.5007136974532537,-0.1812554803989334,0.8561670486523071,0.9628080817281149
A549,Ornidazole,5.0,13,b5,-0.1887688934803009,0.3909727002755945,-0.48281860433538903,0.6292245397985585,0.8813120996319529
A549,Osimertinib (mesylate),0.050000000745058,10,b5,0.2783485800027847,0.37738158724509147,0.7375785926248979,0.4607705681156802,0.7989284228578191
A549,Osimertinib (mesylate),0.5,11,b5,0.4040515720844269,0.5126650323416564,0.7881395191688322,0.43061510144352233,0.7825372956380008
A549,Osimertinib (mesylate),5.0,12,b5,0.38822250813245773,0.4264094732746499,0.9104453171527078,0.3625877077537585,0.73839227565157
A549,Ouabain (Octahydrate),0.050000000745058,10,b5,-0.6667995154857635,0.3381200490126217,-1.9720791991866549,0.04860056610799556,0.33310817428465517
A549,Ouabain (Octahydrate),0.5,11,b5,-1.0335592031478882,0.5007835049876902,-2.063884279042486,0.03902868965335168,0.30281303753775335
A549,Ouabain (Octahydrate),5.0,12,b5,-0.8446726277470588,0.4185391422229511,-2.018144881888039,0.04357617453921742,0.31716405643345125
A549,Oxaliplatin,0.050000000745058,1,b5,-0.066238559782505,0.429128001147848,-0.1543561818509339,0.8773289013405968,0.9687084242602041
A549,Oxaliplatin,0.5,2,b5,0.034235268831252996,0.21260313540969586,0.16102899312975835,0.8720705654064759,0.9671602436894042
A549,Oxaliplatin,5.0,3,b5,0.1405342519283295,0.5595475712559653,0.2511569331145252,0.8016927799121674,0.9452033547449625
A549,Oxaprozin,0.050000000745058,10,b5,0.6078797429800034,0.3957981418973773,1.5358327355099477,0.12457940878413819,0.49527456483719545
A549,Oxaprozin,0.5,11,b5,0.43429845571517955,0.3973877198180228,1.092883433625124,0.2744449828124743,0.6708941562335512
A549,Oxaprozin,5.0,12,b5,-0.6330429129302502,0.3726053462872396,-1.6989635796643683,0.08932604607725328,0.4306468495558007
A549,PF-06260933,0.050000000745058,13,b5,0.4289465695619583,0.36757762999725413,1.1669550444763535,0.2432285248695073,0.6400917131650189
A549,PF-06260933,0.5,2,b5,0.11438336968421936,0.4474257902693819,0.2556476899003799,0.7982228904713123,0.943566266530761
A549,PF-06260933,5.0,3,b5,-0.9681396484375,0.8771320140857897,-1.1037559146060414,0.26969903326977096,0.6667068773399862
A549,PH-797804,0.050000000745058,1,b5,0.5542990863323212,0.2833463121021217,1.956260105240207,0.050434521265534826,0.33779206193235634
A549,PH-797804,0.5,2,b5,-0.2229025661945343,0.33580211201725463,-0.6637914361392725,0.5068238075733238,0.8226530131135216
A549,PH-797804,5.0,3,b5,-2.0349650979042053,0.8588434443544658,-2.369424964795243,0.017815769723607596,0.20911540698353548
A549,Paclitaxel,0.050000000745058,1,b5,-0.22247561812400818,0.4020749064858906,-0.5533188332204839,0.580045107143041,0.8575474907257802
A549,Paclitaxel,0.5,2,b5,0.46248306334018713,0.24414049454997588,1.8943316396269372,0.05818100389115803,0.360919500874046
A549,Paclitaxel,5.0,3,b5,0.4767262935638428,0.3414875784755147,1.3960282118959269,0.16270599975092837,0.5513244443180901
A549,Palmatine (chloride),0.050000000745058,4,b5,0.845709353685379,0.40766113062790477,2.0745400778896075,0.03802918064295239,0.2995286952447829
A549,Palmatine (chloride),0.5,5,b5,-0.4292202591896056,0.5187921211026879,-0.82734536961992,0.4080413353236715,0.7680162073531914
A549,Palmatine (chloride),5.0,6,b5,-0.2229427960701287,0.3591442118097706,-0.6207612116221874,0.5347567479150918,0.8366719506643128
A549,Palmatine (chloride),5.0,14,b5,0.03124856948852539,0.4712738037041622,0.06630661251042376,0.9471337187908083,0.9874753814051123
A549,Panobinostat,0.050000000745058,10,b5,-0.3235782980918884,0.3767799537259173,-0.8587991343278055,0.39045134526364333,0.7573843117506447
A549,Panobinostat,0.5,11,b5,-1.6422274112701412,0.4983264401883132,-3.2954852057409556,0.000982518766424721,0.03970861508071151
A549,Panobinostat,5.0,12,b5,-1.5046541094779968,0.5354828331290868,-2.8099016745048027,0.004955663732638645,0.10681288362103443
A549,Pasireotide (acetate),0.050000000745058,4,b5,-0.04472938179969782,0.34826273960451015,-0.1284357374851322,0.8978041509205242,0.9747902504351419
A549,Pasireotide (acetate),0.5,5,b5,0.10154160857200631,0.37471297273717724,0.2709850364407515,0.7864025410139376,0.9401852719528153
A549,Pasireotide (acetate),5.0,6,b5,-0.31564275175333023,0.2743877098285852,-1.1503530969026192,0.2499984698830251,0.6479171797334294
A549,Pasireotide (acetate),5.0,14,b5,-0.3611777573823929,0.46896478646176465,-0.7701596533662985,0.4412051938045115,0.7882320813264987
A549,Pemetrexed,0.050000000745058,7,b5,0.3503018915653229,0.47953970230133836,0.7304961192664635,0.4650869842291918,0.8011418100685374
A549,Pemetrexed,0.5,8,b5,-0.32556200027465826,0.4735641139159884,-0.6874718558856296,0.49178543023445387,0.8154952864276437
A549,Pemetrexed,5.0,9,b5,0.4534390717744827,0.6366192080231564,0.7122610597668132,0.4763031325567244,0.8071255677173998
A549,Pemigatinib,0.050000000745058,1,b5,-0.4060512483119964,0.33680291929208855,-1.205604895484451,0.22796987070510322,0.6252894188155949
A549,Pemigatinib,5.0,3,b5,0.1222325965063645,0.5027004073095485,0.24315197427540014,0.8078876694435928,0.9474600253754084
